0.078600 0.257991 3.936871 
0.078800 0.257889 3.947189 
0.079000 0.257782 3.957502 
0.079200 0.257670 3.967811 
0.079400 0.257553 3.978116 
0.079600 0.257431 3.988415 
0.079800 0.257304 3.998710 
0.080000 0.257172 4.009000 
0.080200 0.257035 4.019284 
0.080400 0.256894 4.029562 
0.080600 0.256749 4.039835 
0.080800 0.256598 4.050102 
0.081000 0.256444 4.060363 
0.081200 0.256285 4.070618 
0.081400 0.256122 4.080866 
0.081600 0.255955 4.091107 
0.081800 0.255783 4.101342 
0.082000 0.255608 4.111570 
0.082200 0.255429 4.121791 
0.082400 0.255247 4.132004 
0.082600 0.255060 4.142210 
0.082800 0.254871 4.152409 
0.083000 0.254677 4.162600 
0.083200 0.254481 4.172783 
0.083400 0.254282 4.182958 
0.083600 0.254079 4.193126 
0.083800 0.253874 4.203285 
0.084000 0.253666 4.213436 
0.084200 0.253455 4.223578 
0.084400 0.253242 4.233712 
0.084600 0.253026 4.243837 
0.084800 0.252808 4.253954 
0.085000 0.252588 4.264062 
0.085200 0.252366 4.274161 
0.085400 0.252143 4.284251 
0.085600 0.251917 4.294332 
0.085800 0.251690 4.304405 
0.086000 0.251462 4.314468 
0.086200 0.251232 4.324521 
0.086400 0.251001 4.334566 
0.086600 0.250769 4.344602 
0.086800 0.250537 4.354628 
0.087000 0.250303 4.364644 
0.087200 0.250069 4.374652 
0.087400 0.249835 4.384650 
0.087600 0.249601 4.394639 
0.087800 0.249366 4.404618 
0.088000 0.249131 4.414588 
0.088200 0.248897 4.424549 
0.088400 0.248663 4.434500 
0.088600 0.248429 4.444442 
0.088800 0.248196 4.454374 
0.089000 0.247964 4.464297 
0.089200 0.247733 4.474211 
0.089400 0.247503 4.484116 
0.089600 0.247274 4.494012 
0.089800 0.247046 4.503898 
0.090000 0.246820 4.513775 
0.090200 0.246596 4.523644 
0.090400 0.246373 4.533503 
0.090600 0.246152 4.543353 
0.090800 0.245934 4.553195 
0.091000 0.245717 4.563028 
0.091200 0.245503 4.572853 
0.091400 0.245292 4.582668 
0.091600 0.245083 4.592476 
0.091800 0.244877 4.602275 
0.092000 0.244674 4.612066 
0.092200 0.244474 4.621849 
0.092400 0.244277 4.631624 
0.092600 0.244084 4.641391 
0.092800 0.243893 4.651151 
0.093000 0.243707 4.660903 
0.093200 0.243524 4.670647 
0.093400 0.243345 4.680385 
0.093600 0.243170 4.690115 
0.093800 0.242999 4.699838 
0.094000 0.242832 4.709555 
0.094200 0.242669 4.719265 
0.094400 0.242511 4.728969 
0.094600 0.242357 4.738666 
0.094800 0.242208 4.748357 
0.095000 0.242063 4.758043 
0.095200 0.241924 4.767722 
0.095400 0.241789 4.777397 
0.095600 0.241659 4.787066 
0.095800 0.241534 4.796729 
0.096000 0.241414 4.806388 
0.096200 0.241300 4.816043 
0.096400 0.241191 4.825692 
0.096600 0.241087 4.835338 
0.096800 0.240989 4.844979 
0.097000 0.240897 4.854617 
0.097200 0.240810 4.864251 
0.097400 0.240728 4.873882 
0.097600 0.240653 4.883510 
0.097800 0.240583 4.893134 
0.098000 0.240519 4.902756 
0.098200 0.240461 4.912376 
0.098400 0.240409 4.921993 
0.098600 0.240363 4.931609 
0.098800 0.240323 4.941223 
0.099000 0.240290 4.950835 
0.099200 0.240262 4.960446 
0.099400 0.240240 4.970056 
0.099600 0.240225 4.979665 
0.099800 0.240215 4.989274 
0.100000 0.240212 4.998882 
0.100200 0.240215 5.008491 
0.100400 0.240225 5.018100 
0.100600 0.240240 5.027709 
0.100800 0.240262 5.037319 
0.101000 0.240290 5.046930 
0.101200 0.240324 5.056542 
0.101400 0.240365 5.066156 
0.101600 0.240411 5.075771 
0.101800 0.240464 5.085389 
0.102000 0.240523 5.095009 
0.102200 0.240588 5.104631 
0.102400 0.240659 5.114256 
0.102600 0.240737 5.123884 
0.102800 0.240820 5.133515 
0.103000 0.240909 5.143149 
0.103200 0.241004 5.152788 
0.103400 0.241106 5.162430 
0.103600 0.241213 5.172076 
0.103800 0.241325 5.181727 
0.104000 0.241444 5.191382 
0.104200 0.241568 5.201043 
0.104400 0.241698 5.210708 
0.104600 0.241833 5.220378 
0.104800 0.241974 5.230055 
0.105000 0.242120 5.239736 
0.105200 0.242271 5.249424 
0.105400 0.242428 5.259118 
0.105600 0.242590 5.268818 
0.105800 0.242756 5.278525 
0.106000 0.242928 5.288239 
0.106200 0.243105 5.297960 
0.106400 0.243286 5.307687 
0.106600 0.243472 5.317423 
0.106800 0.243662 5.327165 
0.107000 0.243857 5.336916 
0.107200 0.244056 5.346674 
0.107400 0.244259 5.356440 
0.107600 0.244466 5.366215 
0.107800 0.244678 5.375998 
0.108000 0.244893 5.385789 
0.108200 0.245111 5.395589 
0.108400 0.245334 5.405398 
0.108600 0.245559 5.415216 
0.108800 0.245788 5.425043 
0.109000 0.246020 5.434879 
0.109200 0.246256 5.444724 
0.109400 0.246494 5.454579 
0.109600 0.246734 5.464444 
0.109800 0.246978 5.474318 
0.110000 0.247223 5.484202 
0.110200 0.247471 5.494096 
0.110400 0.247721 5.504000 
0.110600 0.247973 5.513914 
0.110800 0.248227 5.523838 
0.111000 0.248483 5.533772 
0.111200 0.248740 5.543716 
0.111400 0.248998 5.553671 
0.111600 0.249258 5.563636 
0.111800 0.249518 5.573612 
0.112000 0.249780 5.583598 
0.112200 0.250042 5.593594 
0.112400 0.250304 5.603601 
0.112600 0.250567 5.613618 
0.112800 0.250830 5.623646 
0.113000 0.251094 5.633685 
0.113200 0.251357 5.643734 
0.113400 0.251620 5.653793 
0.113600 0.251882 5.663863 
0.113800 0.252144 5.673944 
0.114000 0.252405 5.684035 
0.114200 0.252664 5.694136 
0.114400 0.252923 5.704248 
0.114600 0.253181 5.714370 
0.114800 0.253437 5.724503 
0.115000 0.253691 5.734645 
0.115200 0.253944 5.744798 
0.115400 0.254195 5.754961 
0.115600 0.254443 5.765133 
0.115800 0.254689 5.775316 
0.116000 0.254933 5.785508 
0.116200 0.255175 5.795711 
0.116400 0.255413 5.805922 
0.116600 0.255649 5.816144 
0.116800 0.255881 5.826374 
0.117000 0.256111 5.836614 
0.117200 0.256337 5.846863 
0.117400 0.256559 5.857121 
0.117600 0.256778 5.867388 
0.117800 0.256993 5.877663 
0.118000 0.257204 5.887947 
0.118200 0.257410 5.898239 
0.118400 0.257613 5.908540 
0.118600 0.257811 5.918848 
0.118800 0.258005 5.929165 
0.119000 0.258194 5.939489 
0.119200 0.258378 5.949820 
0.119400 0.258558 5.960159 
0.119600 0.258732 5.970505 
0.119800 0.258901 5.980857 
0.120000 0.259065 5.991217 
0.120200 0.259224 6.001583 
0.120400 0.259377 6.011955 
0.120600 0.259524 6.022333 
0.120800 0.259666 6.032716 
0.121000 0.259802 6.043106 
0.121200 0.259932 6.053501 
0.121400 0.260056 6.063900 
0.121600 0.260174 6.074305 
0.121800 0.260285 6.084714 
0.122000 0.260391 6.095128 
0.122200 0.260490 6.105545 
0.122400 0.260582 6.115967 
0.122600 0.260668 6.126392 
0.122800 0.260748 6.136820 
0.123000 0.260821 6.147252 
0.123200 0.260887 6.157686 
0.123400 0.260946 6.168122 
0.123600 0.260999 6.178561 
0.123800 0.261044 6.189002 
0.124000 0.261083 6.199445 
0.124200 0.261115 6.209889 
0.124400 0.261139 6.220334 
0.124600 0.261157 6.230780 
0.124800 0.261168 6.241226 
0.125000 0.261171 6.251673 
0.125200 0.261168 6.262120 
0.125400 0.261157 6.272566 
0.125600 0.261139 6.283012 
0.125800 0.261114 6.293458 
0.126000 0.261082 6.303901 
0.126200 0.261043 6.314344 
0.126400 0.260997 6.324785 
0.126600 0.260943 6.335224 
0.126800 0.260883 6.345660 
0.127000 0.260815 6.356094 
0.127200 0.260740 6.366525 
0.127400 0.260658 6.376953 
0.127600 0.260570 6.387378 
0.127800 0.260474 6.397799 
0.128000 0.260371 6.408216 
0.128200 0.260262 6.418628 
0.128400 0.260145 6.429037 
0.128600 0.260022 6.439440 
0.128800 0.259892 6.449838 
0.129000 0.259756 6.460231 
0.129200 0.259613 6.470619 
0.129400 0.259463 6.481000 
0.129600 0.259307 6.491375 
0.129800 0.259145 6.501745 
0.130000 0.258976 6.512107 
0.130200 0.258801 6.522463 
0.130400 0.258620 6.532811 
0.130600 0.258433 6.543152 
0.130800 0.258241 6.553486 
0.131000 0.258042 6.563811 
0.131200 0.257838 6.574129 
0.131400 0.257628 6.584438 
0.131600 0.257413 6.594739 
0.131800 0.257193 6.605031 
0.132000 0.256967 6.615314 
0.132200 0.256737 6.625589 
0.132400 0.256501 6.635853 
0.132600 0.256261 6.646109 
0.132800 0.256015 6.656354 
0.133000 0.255766 6.666590 
0.133200 0.255512 6.676815 
0.133400 0.255254 6.687031 
0.133600 0.254992 6.697236 
0.133800 0.254726 6.707430 
0.134000 0.254456 6.717614 
0.134200 0.254182 6.727786 
0.134400 0.253905 6.737948 
0.134600 0.253625 6.748099 
0.134800 0.253342 6.758238 
0.135000 0.253056 6.768366 
0.135200 0.252767 6.778482 
0.135400 0.252475 6.788587 
0.135600 0.252181 6.798680 
0.135800 0.251885 6.808762 
0.136000 0.251587 6.818831 
0.136200 0.251287 6.828889 
0.136400 0.250985 6.838934 
0.136600 0.250682 6.848967 
0.136800 0.250377 6.858989 
0.137000 0.250071 6.868998 
0.137200 0.249765 6.878994 
0.137400 0.249457 6.888979 
0.137600 0.249149 6.898951 
0.137800 0.248841 6.908911 
0.138000 0.248533 6.918858 
0.138200 0.248224 6.928793 
0.138400 0.247916 6.938716 
0.138600 0.247608 6.948627 
0.138800 0.247301 6.958525 
0.139000 0.246995 6.968411 
0.139200 0.246689 6.978284 
0.139400 0.246385 6.988146 
0.139600 0.246083 6.997995 
0.139800 0.245781 7.007833 
0.140000 0.245482 7.017658 
0.140200 0.245185 7.027471 
0.140400 0.244889 7.037273 
0.140600 0.244597 7.047062 
0.140800 0.244306 7.056840 
0.141000 0.244019 7.066607 
0.141200 0.243734 7.076362 
0.141400 0.243453 7.086106 
0.141600 0.243175 7.095838 
0.141800 0.242900 7.105560 
0.142000 0.242629 7.115270 
0.142200 0.242362 7.124970 
0.142400 0.242099 7.134659 
0.142600 0.241840 7.144338 
0.142800 0.241586 7.154007 
0.143000 0.241336 7.163665 
0.143200 0.241091 7.173314 
0.143400 0.240851 7.182952 
0.143600 0.240616 7.192582 
0.143800 0.240386 7.202202 
0.144000 0.240162 7.211813 
0.144200 0.239943 7.221415 
0.144400 0.239730 7.231008 
0.144600 0.239523 7.240593 
0.144800 0.239322 7.250170 
0.145000 0.239127 7.259739 
0.145200 0.238938 7.269300 
0.145400 0.238756 7.278854 
0.145600 0.238581 7.288401 
0.145800 0.238412 7.297941 
0.146000 0.238250 7.307474 
0.146200 0.238095 7.317001 
0.146400 0.237947 7.326522 
0.146600 0.237806 7.336037 
0.146800 0.237673 7.345546 
0.147000 0.237547 7.355051 
0.147200 0.237429 7.364550 
0.147400 0.237318 7.374045 
0.147600 0.237215 7.383536 
0.147800 0.237120 7.393022 
0.148000 0.237033 7.402506 
0.148200 0.236954 7.411985 
0.148400 0.236883 7.421462 
0.148600 0.236820 7.430936 
0.148800 0.236765 7.440408 
0.149000 0.236719 7.449877 
0.149200 0.236681 7.459345 
0.149400 0.236651 7.468812 
0.149600 0.236630 7.478277 
0.149800 0.236617 7.487742 
0.150000 0.236613 7.497207 
0.150200 0.236617 7.506671 
0.150400 0.236630 7.516136 
0.150600 0.236651 7.525602 
0.150800 0.236681 7.535069 
0.151000 0.236720 7.544537 
0.151200 0.236767 7.554006 
0.151400 0.236823 7.563478 
0.151600 0.236888 7.572952 
0.151800 0.236961 7.582429 
0.152000 0.237043 7.591909 
0.152200 0.237133 7.601393 
0.152400 0.237232 7.610880 
0.152600 0.237340 7.620371 
0.152800 0.237456 7.629867 
0.153000 0.237580 7.639368 
0.153200 0.237713 7.648874 
0.153400 0.237854 7.658385 
0.153600 0.238003 7.667902 
0.153800 0.238161 7.677426 
0.154000 0.238327 7.686955 
0.154200 0.238501 7.696492 
0.154400 0.238682 7.706035 
0.154600 0.238872 7.715586 
0.154800 0.239070 7.725145 
0.155000 0.239275 7.734712 
0.155200 0.239488 7.744287 
0.155400 0.239709 7.753871 
0.155600 0.239936 7.763464 
0.155800 0.240171 7.773066 
0.156000 0.240414 7.782678 
0.156200 0.240663 7.792299 
0.156400 0.240919 7.801931 
0.156600 0.241182 7.811573 
0.156800 0.241452 7.821226 
0.157000 0.241728 7.830889 
0.157200 0.242011 7.840564 
0.157400 0.242299 7.850250 
0.157600 0.242594 7.859948 
0.157800 0.242895 7.869658 
0.158000 0.243201 7.879380 
0.158200 0.243513 7.889114 
0.158400 0.243830 7.898861 
0.158600 0.244152 7.908620 
0.158800 0.244479 7.918393 
0.159000 0.244811 7.928179 
0.159200 0.245148 7.937978 
0.159400 0.245489 7.947791 
0.159600 0.245834 7.957617 
0.159800 0.246184 7.967458 
0.160000 0.246537 7.977312 
0.160200 0.246894 7.987181 
0.160400 0.247254 7.997064 
0.160600 0.247617 8.006961 
0.160800 0.247983 8.016873 
0.161000 0.248352 8.026800 
0.161200 0.248724 8.036741 
0.161400 0.249098 8.046698 
0.161600 0.249474 8.056669 
0.161800 0.249851 8.066655 
0.162000 0.250231 8.076657 
0.162200 0.250611 8.086674 
0.162400 0.250993 8.096706 
0.162600 0.251376 8.106753 
0.162800 0.251759 8.116816 
0.163000 0.252143 8.126894 
0.163200 0.252527 8.136988 
0.163400 0.252911 8.147096 
0.163600 0.253295 8.157220 
0.163800 0.253678 8.167360 
0.164000 0.254060 8.177515 
0.164200 0.254442 8.187685 
0.164400 0.254822 8.197870 
0.164600 0.255200 8.208070 
0.164800 0.255577 8.218286 
0.165000 0.255952 8.228517 
0.165200 0.256324 8.238762 
0.165400 0.256694 8.249022 
0.165600 0.257061 8.259298 
0.165800 0.257426 8.269587 
0.166000 0.257787 8.279892 
0.166200 0.258144 8.290210 
0.166400 0.258498 8.300543 
0.166600 0.258848 8.310890 
0.166800 0.259194 8.321251 
0.167000 0.259535 8.331625 
0.167200 0.259871 8.342014 
0.167400 0.260203 8.352415 
0.167600 0.260530 8.362830 
0.167800 0.260851 8.373257 
0.168000 0.261166 8.383698 
0.168200 0.261476 8.394151 
0.168400 0.261780 8.404616 
0.168600 0.262078 8.415093 
0.168800 0.262369 8.425582 
0.169000 0.262653 8.436082 
0.169200 0.262930 8.446594 
0.169400 0.263201 8.457117 
0.169600 0.263464 8.467650 
0.169800 0.263720 8.478194 
0.170000 0.263968 8.488747 
0.170200 0.264208 8.499311 
0.170400 0.264440 8.509884 
0.170600 0.264663 8.520466 
0.170800 0.264879 8.531057 
0.171000 0.265085 8.541656 
0.171200 0.265283 8.552264 
0.171400 0.265472 8.562879 
0.171600 0.265652 8.573501 
0.171800 0.265822 8.584131 
0.172000 0.265984 8.594767 
0.172200 0.266135 8.605409 
0.172400 0.266277 8.616058 
0.172600 0.266409 8.626711 
0.172800 0.266531 8.637370 
0.173000 0.266643 8.648034 
0.173200 0.266745 8.658702 
0.173400 0.266837 8.669373 
0.173600 0.266918 8.680048 
0.173800 0.266988 8.690726 
0.174000 0.267048 8.701407 
0.174200 0.267097 8.712090 
0.174400 0.267136 8.722775 
0.174600 0.267163 8.733461 
0.174800 0.267180 8.744148 
